"age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","children_3plus","homeowner","renter","education","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","density_clean","marital_status_clean","log_ppi","log_income","log_nchildren","log_pct_evangelical","age.na","support_dem"
25,0,0,"M","W",0,1,0,"post graduate",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0.57632,0.12251,"suburban","married",3.85014760171006,11.2615367482157,-4.60517018598809,-2.09956261967606,0,1
86,0,0,"M","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5433988889,0.14065,"urban","married",2.89037175789616,10.7814739512526,-4.60517018598809,-1.96148074404627,0,0
81,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.37073,0.1110988889,"suburban","married",4.18965474202643,10.5655825663406,0.00995033085316809,-2.19733458328665,0,0
35,1,0,"M","H",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.3085,0.1109088889,"suburban","married",4.67282883446191,11.0535847838927,-4.60517018598809,-2.19904623544831,0,1
67,1,1,"F","W",0,1,0,"high school",1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0.5641488889,0.08443,"urban","married",2.56494935746154,10.3101519412198,-4.60517018598809,-2.47183249030073,0,0
39,0,1,"F","W",0,1,0,"bach degree",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.40767,0.2173788889,"suburban","married",4.75359019110636,11.3578493570665,0.00995033085316809,-1.52611341618595,0,0
32,1,1,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.39073,0.1400088889,"suburban","single",4.82028156560504,11.2842793020191,-4.60517018598809,-1.96604936624552,0,0
62,0,1,"F","W",0,1,0,"bach degree",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0.5673888889,0.1470688889,"suburban","married",4.62497281328427,11.3344206152744,-4.60517018598809,-1.91685417000428,0,0
70,0,1,"F","W",0,1,0,"post graduate",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0.38647,0.19765,"suburban","married",4.78749174278205,11.2557725975533,-4.60517018598809,-1.62125748923944,0,0
53,1,0,"M","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.35761,0.07723888889,"suburban","married",4.64439089914137,11.221810841383,0.698134722070984,-2.56085220668842,0,0
31,1,0,"M","H",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.49424,0.03796,"urban","married",4.40671924726425,10.9140515631821,-4.60517018598809,-3.27122230524041,0,1
26,1,1,"M","H",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2968988889,0.08023,"suburban","single",3.71357206670431,10.3073513792773,-4.60517018598809,-2.52285776921657,0,1
55,0,1,"M","W",0,1,0,"post graduate",1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.41743,0.26793,"suburban","married",4.39444915467244,11.0197105254639,-4.60517018598809,-1.31702952661823,0,0
59,1,1,"F","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.39073,0.1400088889,"suburban","married",4.24849524204936,10.9686636984504,-4.60517018598809,-1.96604936624552,0,0
41,1,0,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80772,0.2212288889,"rural","single",4.34380542185368,11.1295838183497,-4.60517018598809,-1.50855741704776,0,0
37,1,1,"U","B",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4365788889,0.1299788889,"suburban","single",3.80666248977032,10.2304504324893,-4.60517018598809,-2.04038323479066,0,1
46,1,1,"M","W",0,0,1,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.61307,0.06726,"urban","single",3.63758615972639,11.0457338782243,-4.60517018598809,-2.69918957267001,0,1
53,0,1,"M","W",0,1,0,"high school",1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.3628788889,0.14868,"suburban","married",5.22035582507832,11.2541935953615,0.00995033085316809,-1.90595893355309,0,0
61,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.41743,0.26793,"suburban","married",3.25809653802148,10.941092854629,0.00995033085316809,-1.31702952661823,0,0
62,1,1,"F","W",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.25768,0.1118188889,"rural","married",5.01063529409626,10.9199674516656,-4.60517018598809,-2.1908747799381,0,1
21,0,1,"M","W",0,0,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.59621,0.08334888889,"urban","married",4.61512051684126,11.3940518348318,-4.60517018598809,-2.48472000052806,0,1
32,1,0,"F","B",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35761,0.07723888889,"urban","single",3.87120101090789,10.200699075204,-4.60517018598809,-2.56085220668842,0,1
47,1,1,"M","W",1,1,0,"bach degree",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0.4641388889,0.1827588889,"suburban","married",5.22035582507832,11.2928521955132,1.10194007876078,-1.69958754186344,0,0
45,1,1,"F","W",0,1,0,"high school",1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0.60736,0.03421888889,"rural","married",4.70048036579242,11.3914468590984,-4.60517018598809,-3.37497748065365,0,0
64,1,1,"M","W",0,1,0,"some college",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0.64208,0.04375,"suburban","married",4.74493212836325,11.5849856275066,-4.60517018598809,-3.12926366617851,0,0
37,1,1,"F","B",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0.48772,0.07498888889,"urban","married",3.8286413964891,10.2489195305288,-4.60517018598809,-2.59041532455418,0,1
80,1,0,"M","W",0,1,0,"high school",1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0.6542788889,0.03257888889,"urban","married",3.63758615972639,11.3679690546762,-4.60517018598809,-3.42409078044136,0,0
72,0,1,"M","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0.4820888889,0.40818,"rural","married",3.85014760171006,10.2615814892283,-4.60517018598809,-0.896047025397113,0,0
55,1,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.5317588889,0.12531,"suburban","married",4.14313472639153,11.4034007354408,-4.60517018598809,-2.07696461180494,0,1
85,0,1,"M","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.3986,0.12548,"suburban","married",4.30406509320417,11.0590156330213,-4.60517018598809,-2.07560889565966,0,1
81,0,0,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.5280188889,0.2290088889,"urban","married",4.14313472639153,10.2629436255477,-4.60517018598809,-1.47399446002402,0,0
59,1,1,"M","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0.6876288889,0.04715888889,"suburban","married",4.4188406077966,10.8314894403383,-4.60517018598809,-3.05423276402309,0,1
83,1,0,"M","W",0,1,0,"some college",1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0.35761,0.07723888889,"urban","married",2.63905732961526,10.4713549166693,-4.60517018598809,-2.56085220668842,0,0
55,1,1,"M","B",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4131388889,0.21608,"suburban","married",4.23410650459726,9.48074911575751,-4.60517018598809,-1.53210656949778,0,1
64,1,0,"F","W",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.9095,0.00492,"rural","married",3.43398720448515,11.2190375091303,-4.60517018598809,-5.31444674847792,0,0
27,0,0,"M","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.3283,0.07348888889,"urban","married",4.17438726989564,10.7479814855906,-4.60517018598809,-2.61062105575554,0,0
27,0,1,"M","W",0,1,0,"post graduate",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0.58395,0.26324,"suburban","married",4.52178857704904,11.756875061557,-4.60517018598809,-1.33468911539422,0,0
74,1,0,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.34887,0.1782588889,"rural","married",3.36729582998647,10.5254072238077,-4.60517018598809,-1.7245183533294,0,0
68,1,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.49511,0.05661888889,"suburban","married",3.36729582998647,11.188759198346,-4.60517018598809,-2.87141262347539,0,0
25,0,1,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6568788889,0.4833288889,"rural","married",4.26267987704132,10.336924443719,-4.60517018598809,-0.727057927657215,0,0
59,0,1,"F","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0.3722588889,0.1095688889,"rural","single",4.46590811865458,10.8240889799974,0.00995033085316809,-2.21120180516567,0,0
25,1,0,"F","B",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40706,0.17409,"urban","single",3.89182029811063,10.8204980253346,-4.60517018598809,-1.74818287211151,0,1
46,1,0,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.5559088889,0.3081888889,"urban","married",4.07753744390572,10.8349821181526,-4.60517018598809,-1.17704240833587,0,0
35,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.37374,0.3154488889,"rural","married",3.98898404656427,10.7654488065315,-4.60517018598809,-1.1537586104413,0,0
65,1,1,"M","H",0,1,0,"some college",1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0.28912,0.1734,"suburban","married",3.63758615972639,10.766398604507,-4.60517018598809,-1.7521542146357,0,0
77,1,0,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.73237,0.02671,"urban","married",3.95124371858143,10.4652724148992,0.00995033085316809,-3.62271725186027,0,0
34,1,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.35831,0.2370688889,"suburban","married",3.78418963391826,10.5156144644321,-4.60517018598809,-1.43940450961935,0,0
56,1,0,"M","H",0,0,1,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.37398,0.04297888889,"urban","married",4.00733318523247,9.60190937489224,-4.60517018598809,-3.14704623989347,0,0
63,0,1,"M","W",0,1,0,"bach degree",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0.40423,0.1239,"suburban","married",4.62497281328427,11.6096165091242,0.00995033085316809,-2.08828049034704,0,0
36,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.4854588889,0.1744088889,"suburban","married",2.77258872223978,11.4494210756007,-4.60517018598809,-1.7463528003428,0,1
61,1,0,"M","W",0,1,0,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0.4350788889,0.1219888889,"suburban","married",4.07753744390572,10.6279153531291,-4.60517018598809,-2.10382531298659,0,0
44,1,0,"M","W",0,1,0,"post graduate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0.2596888889,0.07896888889,"suburban","married",4.52178857704904,11.3965152365826,0.698134722070984,-2.53870131559822,0,1
26,1,1,"M","H",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2880088889,0.09281888889,"suburban","single",3.58351893845611,10.305446521315,0.00995033085316809,-2.37710511582899,0,1
31,1,0,"M","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.4854488889,0.1432288889,"suburban","married",4.56434819146784,11.1794228147595,-4.60517018598809,-1.9433113066735,0,0
75,0,1,"F","B",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5363788889,0.40474,"rural","married",2.89037175789616,10.6932168309423,-4.60517018598809,-0.904510393338624,0,0
84,1,0,"F","W",0,1,0,"high school",1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0.5556488889,0.05428,"suburban","married",3.78418963391826,11.0404227155234,-4.60517018598809,-2.91359944401547,0,1
74,0,0,"F","W",0,1,0,"some college",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.6535088889,0.5836488889,"rural","married",3.85014760171006,10.4258760676666,-4.60517018598809,-0.538455694594692,0,0
31,1,1,"F","W",0,1,0,"high school",1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0.63582,0.06778,"suburban","married",4.68213122712422,11.6387031249523,0.00995033085316809,-2.69148811280323,0,0
73,1,0,"F","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.72795,0.1518188889,"rural","married",2.89037175789616,10.9088142771482,-4.60517018598809,-1.8850669889554,0,1
23,0,1,"M","H",0,1,0,"some college",1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.57725,0.10873,"urban","married",3.87120101090789,10.5508001967523,-4.60517018598809,-2.21888753397248,0,0
39,0,0,"M","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.51661,0.16278,"suburban","married",5.01063529409626,11.7932505409684,-4.60517018598809,-1.81535568308324,0,1
32,1,0,"F","W",0,0,1,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5157688889,0.05245,"urban","single",4.44265125649032,10.4962893981472,-4.60517018598809,-2.94789494413983,0,0
69,1,1,"F","W",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.63259,0.06317888889,"suburban","married",6.71538338633468,12.0193393714066,0.698134722070984,-2.76178507018259,0,0
51,1,0,"F","B",0,0,1,"post graduate",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.5157688889,0.05245,"urban","single",5.02388052084628,10.8291145653873,0.00995033085316809,-2.94789494413983,0,1
59,0,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40423,0.1239,"suburban","single",3.66356164612965,10.7261486916282,-4.60517018598809,-2.08828049034704,0,1
75,0,1,"F","W",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.73169,0.6683088889,"rural","married",3.36729582998647,10.5627935244273,-4.60517018598809,-0.403004803790437,0,0
80,1,0,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0.73237,0.02671,"suburban","married",4.35670882668959,11.0641039033121,-4.60517018598809,-3.62271725186027,0,1
24,1,1,"F","W",0,1,0,"some college",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0.64673,0.01687888889,"urban","married",4.8283137373023,11.3456186210934,-4.60517018598809,-4.08169161603296,0,0
85,1,0,"F","H",0,0,1,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5096,0.35636,"suburban","single",2.56494935746154,10.0835148127767,-4.60517018598809,-1.03181382312969,0,1
25,0,1,"F","B",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0.26397,0.1916888889,"rural","married",3.89182029811063,10.9317489051077,0.00995033085316809,-1.6518815914867,0,1
81,1,0,"M","A",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0.54757,0.24308,"suburban","married",2.63905732961526,10.4879631864644,-4.60517018598809,-1.41436467171498,0,0
52,1,1,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39841,0.10026,"urban","single",3.98898404656427,10.3923436028731,-4.60517018598809,-2.29998846714678,0,1
64,1,0,"F","W",0,1,0,"bach degree",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.57969,0.43775,"suburban","married",3.13549421592915,10.4834660349904,-4.60517018598809,-0.826107307816176,0,0
66,0,1,"M","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0.49474,0.12128,"suburban","married",3.93182563272433,11.1264243973485,-4.60517018598809,-2.10965335708808,0,0
64,1,1,"M","H",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0.4046888889,0.15306,"suburban","married",3.78418963391826,10.3660258856706,-4.60517018598809,-1.87692527760036,0,1
65,0,1,"F","W",1,1,0,"high school",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0.6141488889,0.4408888889,"suburban","married",3.93182563272433,10.5167795078466,1.10194007876078,-0.818962387888391,0,0
79,1,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0.44987,0.13956,"suburban","single",4.24849524204936,10.5081040206825,-4.60517018598809,-1.96926066266356,0,1
53,0,0,"M","W",0,1,0,"high school",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.5433988889,0.14065,"suburban","married",4.0943445622221,11.5703166294994,-4.60517018598809,-1.96148074404627,0,0
69,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.44816,0.08907888889,"suburban","married",3.97029191355212,11.4259395422021,-4.60517018598809,-2.41823290984094,0,0
78,1,0,"M","B",0,1,0,"high school",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0.54899,0.41906,"suburban","married",3.25809653802148,10.7505353816681,0.00995033085316809,-0.869741171221175,0,1
78,1,1,"F","W",0,1,0,"no hs degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.314,0.1305688889,"suburban","single",2.56494935746154,10.3863148558753,-4.60517018598809,-2.0358543072101,0,0
59,0,0,"F","W",0,1,0,"some college",1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.38699,0.25786,"rural","married",3.93182563272433,10.8772921906109,-4.60517018598809,-1.35533847699945,0,0
50,0,1,"M","W",0,1,0,"bach degree",1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.46148,0.07959,"rural","married",3.89182029811063,10.6712086681008,-4.60517018598809,-2.53086682216438,0,0
64,1,1,"M","W",0,0,1,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59784,0.01259888889,"rural","single",4.06044301054642,10.8699579589534,-4.60517018598809,-4.37414665224642,0,1
70,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0.3189588889,0.19284,"rural","married",2.63905732961526,10.3179454374793,0.00995033085316809,-1.64589444944472,0,0
46,0,1,"U","H",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0.06848888889,"suburban","single",4.14313472639153,11.2356952477523,-4.60517018598809,-2.68108375285617,0,1
88,1,0,"M","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.48831,0.03882,"suburban","married",4.8283137373023,11.6416352523155,0.00995033085316809,-3.24881970124127,0,0
79,0,1,"M","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.6392588889,0.22168,"rural","married",3.93182563272433,11.0398611566212,-4.60517018598809,-1.50652037842741,0,0
23,1,1,"M","B",0,0,1,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5310388889,0.08296888889,"urban","single",4.14313472639153,10.1506210305904,-4.60517018598809,-2.48928957410346,0,0
46,1,1,"F","H",0,0,1,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58433,0.03135888889,"urban","single",3.25809653802148,10.7540870992107,-4.60517018598809,-3.46225751493119,0,1
46,1,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.47873,0.1020988889,"suburban","married",4.88280192258637,11.538330019192,-4.60517018598809,-2.2818134363389,0,0
53,1,1,"F","A",0,1,0,"post graduate",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0.5771288889,0.04022888889,"urban","married",4.88280192258637,11.4271714789513,0.00995033085316809,-3.21316991234294,0,1
33,1,0,"F","W",0,0,1,"some college",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.68644,0.33968,"rural","single",3.91202300542815,10.7961820705551,-4.60517018598809,-1.07975128102719,0,1
88,0,0,"F","W",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5433988889,0.14065,"urban","single",3.13549421592915,10.7959977557449,-4.60517018598809,-1.96148074404627,0,0
57,1,1,"F","W",0,1,0,"some college",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.5301388889,0.19443,"rural","married",4.24849524204936,11.0393474552309,0.00995033085316809,-1.6376830778744,0,0
72,0,1,"F","A",0,1,0,"high school",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.30556,0.15827,"rural","married",4.64439089914137,10.6770389138919,-4.60517018598809,-1.84345284363695,0,0
59,1,0,"F","B",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.3975788889,0.1088788889,"suburban","married",4.45434729625351,11.0637905612027,-4.60517018598809,-2.21751912550363,0,1
65,0,1,"F","W",0,1,0,"unknown",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.5687,0.3559488889,"rural","married",4.54329478227,11.3906787318226,-4.60517018598809,-1.03296812894296,0,1
56,0,0,"F","W",0,1,0,"no hs degree",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22234,0.06443888889,"rural","married",4.70048036579242,10.8705474414619,-4.60517018598809,-2.74203796337323,0,0
27,1,0,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.20877,0.06096888889,"suburban","married",3.63758615972639,10.9597836754103,-4.60517018598809,-2.79739156310907,0,0
59,1,0,"M","W",0,1,0,"high school",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3777788889,0.1494688889,"suburban","married",4.55387689160054,10.696321684483,-4.60517018598809,-1.90066700881076,0,0
25,1,1,"F","H",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5310388889,0.08296888889,"urban","single",4.68213122712422,10.4965381165578,0.00995033085316809,-2.48928957410346,0,1
